date,face_index,mood,confidence,all_emotions
2024-11-03 01:59:56,1,happy,88.9791190624237,"{'angry': 0.00010614028269628761, 'disgust': 5.884188691851477e-07, 'fear': 0.0006651804142165929, 'happy': 88.9791190624237, 'sad': 0.0018277492927154526, 'surprise': 0.5179636180400848, 'neutral': 10.500311851501465}"
2024-11-03 02:02:17,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:02:19,1,angry,99.800044298172,"{'angry': 99.800044298172, 'disgust': 2.32402985744784e-06, 'fear': 0.19653367344290018, 'happy': 2.5080117893594434e-05, 'sad': 0.0033959197025978938, 'surprise': 2.2447556702331894e-06, 'neutral': 4.586991231292359e-07}"
2024-11-03 02:02:20,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:02:22,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:02:23,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:02:26,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:02:27,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:02:33,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:02:33,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:02:39,1,angry,99.800044298172,"{'angry': 99.800044298172, 'disgust': 2.32402985744784e-06, 'fear': 0.19653367344290018, 'happy': 2.5080117893594434e-05, 'sad': 0.0033959197025978938, 'surprise': 2.2447556702331894e-06, 'neutral': 4.586991231292359e-07}"
2024-11-03 02:02:39,1,angry,99.800044298172,"{'angry': 99.800044298172, 'disgust': 2.32402985744784e-06, 'fear': 0.19653367344290018, 'happy': 2.5080117893594434e-05, 'sad': 0.0033959197025978938, 'surprise': 2.2447556702331894e-06, 'neutral': 4.586991231292359e-07}"
2024-11-03 02:02:40,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:02:40,1,angry,99.800044298172,"{'angry': 99.800044298172, 'disgust': 2.32402985744784e-06, 'fear': 0.19653367344290018, 'happy': 2.5080117893594434e-05, 'sad': 0.0033959197025978938, 'surprise': 2.2447556702331894e-06, 'neutral': 4.586991231292359e-07}"
2024-11-03 02:02:42,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:02:43,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:02:44,1,angry,99.800044298172,"{'angry': 99.800044298172, 'disgust': 2.32402985744784e-06, 'fear': 0.19653367344290018, 'happy': 2.5080117893594434e-05, 'sad': 0.0033959197025978938, 'surprise': 2.2447556702331894e-06, 'neutral': 4.586991231292359e-07}"
2024-11-03 02:02:45,1,angry,99.800044298172,"{'angry': 99.800044298172, 'disgust': 2.32402985744784e-06, 'fear': 0.19653367344290018, 'happy': 2.5080117893594434e-05, 'sad': 0.0033959197025978938, 'surprise': 2.2447556702331894e-06, 'neutral': 4.586991231292359e-07}"
2024-11-03 02:02:47,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:02:47,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:02:48,1,angry,99.800044298172,"{'angry': 99.800044298172, 'disgust': 2.32402985744784e-06, 'fear': 0.19653367344290018, 'happy': 2.5080117893594434e-05, 'sad': 0.0033959197025978938, 'surprise': 2.2447556702331894e-06, 'neutral': 4.586991231292359e-07}"
2024-11-03 02:02:49,1,angry,99.800044298172,"{'angry': 99.800044298172, 'disgust': 2.32402985744784e-06, 'fear': 0.19653367344290018, 'happy': 2.5080117893594434e-05, 'sad': 0.0033959197025978938, 'surprise': 2.2447556702331894e-06, 'neutral': 4.586991231292359e-07}"
2024-11-03 02:02:51,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:02:53,1,happy,88.9791190624237,"{'angry': 0.00010614028269628761, 'disgust': 5.884188691851477e-07, 'fear': 0.0006651804142165929, 'happy': 88.9791190624237, 'sad': 0.0018277492927154526, 'surprise': 0.5179636180400848, 'neutral': 10.500311851501465}"
2024-11-03 02:02:54,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:02:54,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:02:58,1,angry,99.800044298172,"{'angry': 99.800044298172, 'disgust': 2.32402985744784e-06, 'fear': 0.19653367344290018, 'happy': 2.5080117893594434e-05, 'sad': 0.0033959197025978938, 'surprise': 2.2447556702331894e-06, 'neutral': 4.586991231292359e-07}"
2024-11-03 02:03:01,1,angry,99.800044298172,"{'angry': 99.800044298172, 'disgust': 2.32402985744784e-06, 'fear': 0.19653367344290018, 'happy': 2.5080117893594434e-05, 'sad': 0.0033959197025978938, 'surprise': 2.2447556702331894e-06, 'neutral': 4.586991231292359e-07}"
2024-11-03 02:03:13,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:03:19,1,happy,88.9791190624237,"{'angry': 0.00010614028269628761, 'disgust': 5.884188691851477e-07, 'fear': 0.0006651804142165929, 'happy': 88.9791190624237, 'sad': 0.0018277492927154526, 'surprise': 0.5179636180400848, 'neutral': 10.500311851501465}"
2024-11-03 02:03:22,1,angry,99.800044298172,"{'angry': 99.800044298172, 'disgust': 2.32402985744784e-06, 'fear': 0.19653367344290018, 'happy': 2.5080117893594434e-05, 'sad': 0.0033959197025978938, 'surprise': 2.2447556702331894e-06, 'neutral': 4.586991231292359e-07}"
2024-11-03 02:03:24,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:03:27,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:03:29,1,angry,99.800044298172,"{'angry': 99.800044298172, 'disgust': 2.32402985744784e-06, 'fear': 0.19653367344290018, 'happy': 2.5080117893594434e-05, 'sad': 0.0033959197025978938, 'surprise': 2.2447556702331894e-06, 'neutral': 4.586991231292359e-07}"
2024-11-03 02:03:32,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:03:33,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:03:34,1,happy,88.9791190624237,"{'angry': 0.00010614028269628761, 'disgust': 5.884188691851477e-07, 'fear': 0.0006651804142165929, 'happy': 88.9791190624237, 'sad': 0.0018277492927154526, 'surprise': 0.5179636180400848, 'neutral': 10.500311851501465}"
2024-11-03 02:03:37,1,happy,88.9791190624237,"{'angry': 0.00010614028269628761, 'disgust': 5.884188691851477e-07, 'fear': 0.0006651804142165929, 'happy': 88.9791190624237, 'sad': 0.0018277492927154526, 'surprise': 0.5179636180400848, 'neutral': 10.500311851501465}"
2024-11-03 02:03:38,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:03:40,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:03:41,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:03:42,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:03:43,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:03:45,1,sad,75.56009888648987,"{'angry': 10.174060612916946, 'disgust': 0.0502211507409811, 'fear': 4.39903549849987, 'happy': 0.004592208642861806, 'sad': 75.56009888648987, 'surprise': 0.034692767076194286, 'neutral': 9.77729856967926}"
2024-11-03 02:04:38,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:04:42,1,happy,88.9791190624237,"{'angry': 0.00010614028269628761, 'disgust': 5.884188691851477e-07, 'fear': 0.0006651804142165929, 'happy': 88.9791190624237, 'sad': 0.0018277492927154526, 'surprise': 0.5179636180400848, 'neutral': 10.500311851501465}"
2024-11-03 02:05:13,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:05:15,1,happy,98.3540592615675,"{'angry': 4.366136986189583e-05, 'disgust': 5.569069758653358e-08, 'fear': 4.80828279002025e-07, 'happy': 98.3540592615675, 'sad': 0.003185010443726868, 'surprise': 0.005053782172043918, 'neutral': 1.6376646325188438}"
2024-11-03 02:05:18,1,happy,88.9791190624237,"{'angry': 0.00010614028269628761, 'disgust': 5.884188691851477e-07, 'fear': 0.0006651804142165929, 'happy': 88.9791190624237, 'sad': 0.0018277492927154526, 'surprise': 0.5179636180400848, 'neutral': 10.500311851501465}"
2024-11-03 02:05:25,1,angry,99.800044298172,"{'angry': 99.800044298172, 'disgust': 2.32402985744784e-06, 'fear': 0.19653367344290018, 'happy': 2.5080117893594434e-05, 'sad': 0.0033959197025978938, 'surprise': 2.2447556702331894e-06, 'neutral': 4.586991231292359e-07}"
2024-11-03 02:05:30,1,happy,88.9791190624237,"{'angry': 0.00010614028269628761, 'disgust': 5.884188691851477e-07, 'fear': 0.0006651804142165929, 'happy': 88.9791190624237, 'sad': 0.0018277492927154526, 'surprise': 0.5179636180400848, 'neutral': 10.500311851501465}"
